1620859030.17701,0.032078499780499016,0.4838829572673653,0.2145366575344544,-7.413953895252234e-08,-0.09122907887697769,4.927737429882839e-05
1620859030.26884,0.032078499780499016,0.495749279495854,0.2145366575344544,2.1238516545452057e-06,-0.09122907887697769,-0.00018707392004602141
1620859030.370719,0.032078499780499016,0.4793436225072867,0.2145366575344544,-2.5558363425659536e-07,-0.09122907887697769,0.0004954833358206123
1620859030.472359,0.032078499780499016,0.5003779691991639,0.2145366575344544,-8.211495838850169e-07,-0.09122907887697769,-2.744644229890625e-05
1620859030.569269,0.032078499780499016,0.4825596177699687,0.2145366575344544,6.785615269677692e-07,-0.09122907887697769,0.00013486264212492216
1620859030.669447,0.032078499780499016,0.4911170582479052,0.2145366575344544,2.826280365297862e-07,-0.09122907887697769,-0.0004171477529324452
1620859030.782527,0.032078499780499016,0.488565172588622,0.2145366575344544,-4.090036753723325e-07,-0.09122907887697769,-0.00041044415368340914
1620859030.877068,0.032078499780499016,0.4972535112219312,0.2145366575344544,-3.085636279820392e-07,-0.09122907887697769,-0.0009130111841537669
1620859030.983634,0.032078499780499016,0.5109615099452292,0.2145366575344544,3.1407129341687323e-07,-0.09122907887697769,0.0004884324863918543
1620859031.072913,0.032078499780499016,0.45770793188681935,0.2145366575344544,-2.8997355627780053e-08,-0.09122907887697769,0.000861469080205568
1620859031.170258,0.032078499780499016,0.491901342912886,0.2145366575344544,-1.3826799261096312e-07,-0.09122907887697769,-0.0006218394380841374
1620859031.275081,0.032078499780499016,0.49109343132997196,0.2145366575344544,-3.010020144245118e-07,-0.09122907887697769,-5.496575113839164e-05
1620859031.367328,0.032078499780499016,0.4906577140550539,0.2145366575344544,7.374276478344655e-07,-0.09122907887697769,-3.497662395601786e-05
1620859031.479512,0.032078499780499016,0.4865716840597756,0.2145366575344544,-9.019409752397678e-07,-0.09122907887697769,0.0006356298916354586
1620859031.579258,0.032078499780499016,0.5160137136082632,0.2145366575344544,6.76256419751553e-07,-0.09122907887697769,-0.0001900040928537461
1620859031.68167,0.032078499780499016,0.4806678834485645,0.2145366575344544,2.0530895206150035e-07,-0.09122907887697769,0.0006083822305824604
1620859031.778369,0.032078499780499016,0.48956874899804603,0.2145366575344544,-1.0143597428680096e-06,-0.09122907887697769,-0.00036964445540133006
1620859031.875117,0.032078499780499016,0.49001847169645174,0.2145366575344544,1.9801725592571984e-07,-0.09122907887697769,-0.0004036050394640167
1620859031.972356,0.032078499780499016,0.48485765210259046,0.2145366575344544,4.905241102193258e-07,-0.09122907887697769,-0.001033076051329962
1620859032.081258,0.032078499780499016,0.48808324284644655,0.2145366575344544,-1.079848299667674e-06,-0.09122907887697769,0.0018981042702126416
1620859032.175024,0.032078499780499016,0.4907912495465361,0.2145366575344544,9.984843885035843e-07,-0.09122907887697769,-0.0006391186845056129
1620859032.272644,0.032078499780499016,0.4848197981582736,0.2145366575344544,3.6803577074806526e-07,-0.09122907887697769,0.0007222433317222166
1620859032.376292,0.032078499780499016,0.486999561065975,0.2145366575344544,-2.6531363772619443e-08,-0.09122907887697769,5.346294728481027e-05
