1620774289.591905,0.0,0.9601335582387627
1620774289.599546,-1.0,-0.8207000116147974
1620774289.683968,0.0,-0.18156396723567614
1620774289.69103,0.0,0.9086863318228318
1620774289.706018,-1.0,-0.841933362083293
1620774289.790845,0.0,-0.15379987908354753
1620774289.798446,0.0,0.8501868623068276
1620774289.804863,-1.0,-0.8661621246813728
1620774289.895125,0.0,-0.12648896699090706
1620774289.901783,0.0,0.7907143199380524
1620774289.907821,-1.0,-0.8835339201335948
1620774289.990712,0.0,-0.10269965386094793
1620774290.002665,0.0,0.7353030245324153
1620774290.013321,-1.0,-0.900978539636327
1620774290.088538,0.0,-0.0822197299286076
1620774290.098909,0.0,0.6840531668793002
1620774290.110346,-1.0,-0.912368366567651
1620774290.187969,0.0,-0.06300410602076667
1620774290.196321,0.0,0.6331594064940571
1620774290.204481,-1.0,-0.9266016476468837
1620774290.286792,0.0,-0.047453816158858686
1620774290.301389,0.0,0.5891485749939083
1620774290.312227,-1.0,-0.9349432959605782
1620774290.395601,0.0,-0.03351838349340319
1620774290.405699,0.0,0.5453959112116991
1620774290.418799,-1.0,-0.9459770604961345
1620774290.489637,0.0,-0.017080611983324445
1620774290.49954,0.0,0.4888914190754594
1620774290.510597,-1.0,-0.9509503475478992
1620774290.591941,0.0,-0.0055766029916402005
1620774290.602021,0.0,0.4463262624856217
1620774290.612849,-1.0,-0.9599681174048192
1620774290.69468,0.0,0.00643671061606188
1620774290.704534,0.0,0.3972976979919203
1620774290.711516,-1.0,-0.9633920290550565
1620774290.792129,0.0,0.01773666976903865
1620774290.802494,0.0,0.3459969031081105
1620774290.814212,-1.0,-0.9706040046479723
1620774290.892464,0.0,0.02558303025125852
1620774290.899085,0.0,0.3037387607424158
1620774290.906821,-1.0,-0.9724530239568481
1620774290.974452,0.0,0.03021890605846611
1620774290.979597,0.0,0.27520437808600384
1620774290.982768,0.0,-0.9763473328722796
1620774291.001785,0.0,0.032958132615280356
1620774291.014646,0.0,0.2532994294676101
1620774291.020896,0.0,-0.9560495308807448
1620774291.089189,0.0,0.038497029517674086
1620774291.095965,0.0,0.21507735400935246
1620774291.102005,0.0,-0.9167668195938041
1620774291.192702,0.0,0.04199059885068124
1620774291.200073,0.0,0.17352956858118773
1620774291.210347,0.0,-0.8718790204035622
1620774291.294665,0.0,0.04397888279398732
1620774291.304912,0.0,0.13618147921701862
1620774291.319312,0.0,-0.8305283143371175
1620774291.39337,0.0,0.04569633907836934
1620774291.400609,0.0,0.09696182065774117
1620774291.406825,0.0,-0.7793716446734568
1620774291.490802,0.0,0.04627262685104938
1620774291.49978,0.0,0.0614441149525895
1620774291.50702,0.0,-0.7356401883938041
1620774291.597063,0.0,0.041336926759788284
1620774291.60597,0.0,0.04059747661775681
1620774291.613654,0.0,-0.6833474752341995
1620774291.689216,0.0,0.035298955562726775
1620774291.696391,0.0,0.02506222805796199
1620774291.705708,0.0,-0.6367680639127271
1620774291.790222,0.0,0.02823493324143378
1620774291.797454,0.0,0.012408049280979938
1620774291.803414,0.0,-0.5895925680690348
1620774291.892764,0.0,0.01932851523369372
1620774291.902004,0.0,0.004840949281543772
1620774291.914851,0.0,-0.5410312626599488
1620774291.9928,0.0,0.011115707035783018
1620774292.000604,0.0,-0.0010365096100724003
1620774292.008044,0.0,-0.5052582203522027
1620774292.090149,0.0,0.0030638264151914285
1620774292.09719,0.0,-0.004774009501286258
1620774292.106284,0.0,-0.4658158673096127
1620774292.196543,0.0,-0.00479675310738692
1620774292.203981,0.0,-0.007592509272411618
1620774292.215597,0.0,-0.42343705263863746
1620774292.299739,0.0,-0.012117810449401745
1620774292.306157,0.0,-0.009429364478705793
1620774292.312657,0.0,-0.38475747774830527
1620774292.397797,0.0,-0.01899972666063654
1620774292.405441,0.0,-0.010636607736422832
1620774292.411681,0.0,-0.3422015733214551
1620774292.488232,0.0,-0.024555603776279966
1620774292.499667,0.0,-0.011358393827860525
1620774292.509062,0.0,-0.30411479152913834
1620774292.591816,0.0,-0.02993772148835916
1620774292.604174,0.0,-0.01134180119220396
1620774292.61764,0.0,-0.26302166792838194
1620774292.697073,0.0,-0.03475751192219967
1620774292.713263,0.0,-0.011885403192310129
1620774292.722508,0.0,-0.2260893831085576
1620774292.793646,0.0,-0.03842687442200976
1620774292.805308,0.0,-0.011208345855507673
1620774292.816618,0.0,-0.1991628640996331
1620774292.894199,0.0,-0.041825513279276194
1620774292.903299,0.0,-0.010589470972462323
1620774292.912019,0.0,-0.1660504973169885
1620774292.998714,0.0,-0.04428580200979226
1620774293.010295,0.0,-0.010543613857148415
1620774293.020942,0.0,-0.14774567453230805
1620774293.095619,0.0,-0.046336932849099455
1620774293.107793,0.0,-0.009793727799068286
1620774293.118451,0.0,-0.12368921870512067
1620774293.210046,0.0,-0.047761500468106455
1620774293.220287,0.0,-0.009293035450571807
1620774293.22922,0.0,-0.10980307712577692
1620774293.303097,0.0,-0.04869959988893058
1620774293.314803,0.0,-0.008621459445427249
1620774293.330021,0.0,-0.09137374565158707
1620774293.399022,0.0,-0.04903119766946151
1620774293.412284,0.0,-0.008350031321477047
1620774293.426401,0.0,-0.08279788978348201
1620774293.503206,0.0,-0.04921860513446852
1620774293.517315,0.0,-0.007018783256623529
1620774293.525832,0.0,-0.06790630812163782
1620774293.600259,0.0,-0.048724439716918866
1620774293.618637,0.0,-0.007009292144735113
1620774293.631962,0.0,-0.06071819419252947
1620774293.700733,0.0,-0.04798620312271051
1620774293.709898,0.0,-0.0058647898075960825
1620774293.717748,0.0,-0.05168160476715976
1620774293.798197,0.0,-0.04694515563289059
1620774293.809662,0.0,-0.005450962363098277
1620774293.817452,0.0,-0.04436213088707122
1620774293.904996,0.0,-0.04549861433755886
1620774293.915439,0.0,-0.004750394820886683
1620774293.926463,0.0,-0.038216839879426506
1620774294.000039,0.0,-0.043970403595113616
1620774294.008232,0.0,-0.004174083289591124
1620774294.015625,0.0,-0.033609401218408476
1620774294.104813,0.0,-0.04215160606165114
1620774294.114913,0.0,-0.003540912984372646
1620774294.122312,0.0,-0.0278766188914712
1620774294.194316,0.0,-0.04027644842251643
1620774294.207535,0.0,-0.003043595207899763
1620774294.219636,0.0,-0.025151003177166675
1620774294.294977,0.0,-0.038136438189829924
1620774294.30231,0.0,-0.002622246728991584
1620774294.309984,0.0,-0.02107425264784891
1620774294.398391,0.0,-0.035980700670982024
1620774294.406229,0.0,-0.001964429836267989
1620774294.413005,0.0,-0.018265414906487802
1620774294.49948,0.0,-0.033639005771515684
1620774294.506704,0.0,-0.0016236821199830942
1620774294.526469,0.0,-0.015545860811780898
1620774294.600886,0.0,-0.03132562912288517
1620774294.607036,0.0,-0.0011379177834101029
1620774294.619138,0.0,-0.013910605426416423
1620774294.701419,0.0,-0.029028067486501996
1620774294.714405,0.0,-0.000715562447560103
1620774294.723675,0.0,-0.011372845487583437
1620774294.806034,0.0,-0.026597141391333956
1620774294.815073,0.0,-0.00041473819930271105
1620774294.825197,0.0,-0.010413325440685078
1620774294.898806,0.0,-0.024307107369295977
1620774294.90776,0.0,2.0684949850746648e-06
1620774294.924397,0.0,-0.008377096832117738
1620774294.997603,0.0,-0.021952159840684438
1620774295.004945,0.0,0.00021643653724101597
1620774295.01178,0.0,-0.00785305556711458
1620774295.100664,0.0,-0.01971240883871417
1620774295.107106,0.0,0.0005432149861643865
1620774295.114607,0.0,-0.0061615508907206795
1620774295.201903,0.0,-0.0174828019551434
1620774295.20792,0.0,0.0007378789408241104
1620774295.213453,0.0,-0.005866627421865725
1620774295.296987,0.0,-0.015375122940087138
1620774295.304308,0.0,0.0009849312612875138
1620774295.311086,0.0,-0.004596078797592055
1620774295.400182,0.0,-0.013332521168545775
1620774295.407551,0.0,0.0011357454640466003
1620774295.414626,0.0,-0.004329172469300648
1620774295.502621,0.0,-0.011392246584814636
1620774295.510001,0.0,0.0012896447248644805
1620774295.516851,0.0,-0.0034132428485305058
1620774295.607591,0.0,-0.009567370908183825
1620774295.619941,0.0,0.001437021002275607
1620774295.628814,0.0,-0.0032322741502715
1620774295.700667,0.0,-0.007841202512311796
1620774295.706922,0.0,0.0015032798424892135
1620774295.718824,0.0,-0.0025583627034995175
1620774295.803626,0.0,-0.006123754246753599
1620774295.810828,0.0,0.0015847198916816296
1620774295.824616,0.0,-0.0023734954436418487
1620774295.905724,0.0,-0.0047225439128286695
1620774295.92075,0.0,0.0017351930416387162
1620774295.928168,0.0,-0.0019190026046433943
1620774296.007179,0.0,-0.0032514651570982878
1620774296.019227,0.0,0.0016308912350400107
1620774296.030636,0.0,-0.0017558493220792845
1620774296.112421,0.0,-0.001965816824306188
1620774296.122084,0.0,0.0017563519170957775
1620774296.129355,0.0,-0.0014526127021645694
1620774296.203684,0.0,-0.0007765432114350546
1620774296.219256,0.0,0.0016770545824229544
1620774296.229239,0.0,-0.0012714759111041036
1620774296.304697,0.0,0.00028157883906310133
1620774296.311003,0.0,0.001724227913477705
1620774296.317843,0.0,-0.0011066169767981475
1620774296.401923,0.0,0.0012768133994427444
1620774296.40977,0.0,0.0016420622113351158
1620774296.424869,0.0,-0.0009207108031139554
1620774296.515461,0.0,0.0021331649892495363
1620774296.524762,0.0,0.0016924030080547325
1620774296.53726,0.0,-0.0008273619879020094
1620774296.605858,0.0,0.0028609214023811447
1620774296.614608,0.0,0.0016102521931360414
1620774296.628708,0.0,-0.0006960352649700851
1620774296.712135,0.0,0.003529958266490496
1620774296.729643,0.0,0.0016176352764771806
1620774296.736131,0.0,-0.0006038020861722784
1620774296.809086,0.0,0.004102748013201207
1620774296.82241,0.0,0.00147033604056368
1620774296.831584,0.0,-0.0005238318945814948
1620774296.919911,0.0,0.004614385581507285
1620774296.929668,0.0,0.0014139304084368476
1620774296.936853,0.0,-0.0004433497339750845
1620774297.009515,0.0,0.004934298736474219
1620774297.02159,0.0,0.0014381624226773582
1620774297.032856,0.0,-0.00039331755209137686
1620774297.120337,0.0,0.005286587329115022
1620774297.130984,0.0,0.0012529365642812706
1620774297.138475,0.0,-0.0003257250527912703
1620774297.208712,0.0,0.005488545181036919
1620774297.214802,0.0,0.0012381647049801714
1620774297.221555,0.0,-0.00029739690782770717
1620774297.306879,0.0,0.00567368062252438
1620774297.314363,0.0,0.0010852354005219667
1620774297.321309,0.0,-0.00023820289108456022
1620774297.404254,0.0,0.005757060250978441
1620774297.413627,0.0,0.0010541515993232053
1620774297.420079,0.0,-0.00022226413611114992
1620774297.506697,0.0,0.005827514885106133
1620774297.519807,0.0,0.0008996800702059105
1620774297.529694,0.0,-0.00017408684614839134
1620774297.606826,0.0,0.005795319789349662
1620774297.613852,0.0,0.0008771848545379157
1620774297.619676,0.0,-0.0001690997559118391
1620774297.704851,0.0,0.00575761679736253
1620774297.710742,0.0,0.000743260265377188
1620774297.720261,0.0,-0.00012783238602231966
1620774297.821519,0.0,0.005636831047629798
1620774297.835094,0.0,0.0007193632625153157
1620774297.843775,0.0,-0.00012677915138414883
1620774297.914048,0.0,0.005511742719340518
1620774297.921924,0.0,0.0006231280526725058
1620774297.93767,0.0,-9.54521116907081e-05
1620774298.009511,0.0,0.005343820685945744
1620774298.018642,0.0,0.0005503925099068496
1620774298.025772,0.0,-9.345848693831371e-05
1620774298.109224,0.0,0.005158078390195442
1620774298.118798,0.0,0.00047224688026403783
1620774298.125661,0.0,-7.143609712478852e-05
1620774298.217867,0.0,0.004934707455999998
1620774298.225728,0.0,0.00041255577204069027
1620774298.232408,0.0,-6.902180212908786e-05
1620774298.315517,0.0,0.004705166447493525
1620774298.328797,0.0,0.0003419513954385778
1620774298.336352,0.0,-5.2523523292880014e-05
1620774298.417776,0.0,0.004451391132775484
1620774298.424889,0.0,0.00029393717638193095
